station,quantity,date,obs_value,n_samples,obs_event,lead,model_prob,n_pixels,box_radius,station_name,mode
BBB,pn,2025-10-29,0.0,1,0,1,0.9872346,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-12-29,0.0,1,0,1,0.97672915,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2026-01-28,418.0,1,0,1,0.9390299,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2022-11-16,16.0,1,0,2,0.90330863,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2022-12-20,30.0,1,0,2,0.9229507,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-01-25,2.0,1,0,2,0.8173267,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-02-25,3.0,1,0,2,0.8694863,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-05-26,417.0,1,0,2,0.98937416,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-06-06,465.0,1,0,2,0.9702507,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-08-01,3964.0,1,0,2,0.9588791,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-08-17,0.0,1,0,2,0.96339524,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-09-08,0.0,1,0,2,0.8334624,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-10-05,0.0,1,0,2,0.9070195,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-11-29,63.0,1,0,2,0.97010016,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2024-01-29,0.0,1,0,2,0.7563782,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2024-05-16,225.0,1,0,2,0.7108934,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2024-08-28,5200.0,1,0,2,0.97394884,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-01-17,0.0,1,0,2,0.9781556,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-02-21,0.0,1,0,2,0.93648577,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-03-19,226.0,1,0,2,0.25080228,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-07-25,0.0,1,0,2,0.85208046,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-09-29,4.0,1,0,2,0.96697414,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-10-29,0.0,1,0,2,0.98138404,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-12-29,0.0,1,0,2,0.97381413,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2026-01-28,418.0,1,0,2,0.9548625,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2022-11-16,16.0,1,0,3,0.93499553,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2022-12-20,30.0,1,0,3,0.919405,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-01-25,2.0,1,0,3,0.87910604,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-02-25,3.0,1,0,3,0.90326905,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-03-31,21.0,1,0,3,0.5805669,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-05-26,417.0,1,0,3,0.88319504,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-06-06,465.0,1,0,3,0.8963913,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-08-01,3964.0,1,0,3,0.85085964,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-08-17,0.0,1,0,3,0.98848695,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-09-08,0.0,1,0,3,0.87317884,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2023-10-05,0.0,1,0,3,0.90610844,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2024-01-29,0.0,1,0,3,0.8123959,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2024-03-18,961.0,1,0,3,0.8742341,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2024-05-16,225.0,1,0,3,0.87314665,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2024-08-28,5200.0,1,0,3,0.9216851,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-01-17,0.0,1,0,3,0.9709938,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-02-21,0.0,1,0,3,0.9743415,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-03-19,226.0,1,0,3,0.6594674,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-07-25,0.0,1,0,3,0.8190695,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-09-29,4.0,1,0,3,0.9849831,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-10-29,0.0,1,0,3,0.9676731,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2025-12-29,0.0,1,0,3,0.9496645,8,1.0,Bodega Marine Lab Buoy,adaptive
BBB,pn,2026-01-28,418.0,1,0,3,0.9825258,8,1.0,Bodega Marine Lab Buoy,adaptive
BML,pn,2022-11-09,28.0,1,0,0,0.79181975,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-11-14,12.0,1,0,0,0.8331868,4,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-11-16,34.0,1,0,0,0.8850501,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-12-05,16.0,1,0,0,0.88143367,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-12-19,0.0,1,0,0,0.89736056,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-12-22,102.0,1,0,0,0.8569229,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-01-09,0.0,1,0,0,0.8632516,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-01-25,1.0,1,0,0,0.85176444,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-01-30,0.0,1,0,0,0.8473911,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-06,11.0,1,0,0,0.86040384,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-13,16.0,1,0,0,0.85620517,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-22,0.0,1,0,0,0.8580105,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-27,0.0,1,0,0,0.8666727,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-03-06,9.0,1,0,0,0.86191994,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-03-20,99.0,1,0,0,0.88159686,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-03-27,0.0,1,0,0,0.87433195,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-03-31,29.0,1,0,0,0.8684644,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-04-03,3776.0,1,0,0,0.87953585,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-04-10,1.0,1,0,0,0.90533686,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-04-17,0.0,1,0,0,0.80278915,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-04-27,0.0,1,0,0,0.78876257,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-01,0.0,1,0,0,0.77209973,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-08,0.0,1,0,0,0.89927715,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-15,7.0,1,0,0,0.8903716,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-22,0.0,1,0,0,0.8803646,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-26,744.0,1,0,0,0.919951,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-30,0.0,1,0,0,0.9060149,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-05,0.0,1,0,0,0.9009984,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-06,563.0,1,0,0,0.90337247,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-12,7.0,1,0,0,0.8667705,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-20,0.0,1,0,0,0.81926054,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-26,3.0,1,0,0,0.9039244,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-03,0.0,1,0,0,0.9067956,5,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-10,0.0,1,0,0,0.7899483,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-17,0.0,1,0,0,0.8958898,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-24,0.0,1,0,0,0.8619613,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-01,3478.0,1,0,0,0.8628452,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-07,57.0,1,0,0,0.86250013,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-16,0.0,1,0,0,0.88211983,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-17,0.0,1,0,0,0.7986519,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-21,0.0,1,0,0,0.8486201,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-28,0.0,1,0,0,0.86202335,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-05,5.0,1,0,0,0.887903,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-08,0.0,1,0,0,0.8479422,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-11,0.0,1,0,0,0.8733854,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-18,74.0,1,0,0,0.8184009,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-25,11.0,1,0,0,0.8667756,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-02,0.0,1,0,0,0.87843204,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-05,0.0,1,0,0,0.8799265,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-09,0.0,1,0,0,0.84985,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-16,0.0,1,0,0,0.8780389,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-23,0.0,1,0,0,0.8757138,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-30,0.0,1,0,0,0.86475796,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-11-06,188.0,1,0,0,0.87671345,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-11-27,0.0,1,0,0,0.87246555,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-11-29,18.0,1,0,0,0.8701396,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-12-04,19.0,1,0,0,0.874111,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-12-11,14.0,1,0,0,0.8630538,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-02,6.0,1,0,0,0.80243737,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-08,0.0,1,0,0,0.8212351,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-16,0.0,1,0,0,0.7124445,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-22,0.0,1,0,0,0.7598991,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-29,0.0,2,0,0,0.82384586,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-02-05,0.0,1,0,0,0.8300726,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-02-21,110.0,1,0,0,0.8389495,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-02-26,82.0,1,0,0,0.8561867,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-03-04,38.0,1,0,0,0.8627003,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-03-11,91.0,1,0,0,0.84815997,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-04-01,258.0,1,0,0,0.8613732,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-04-15,331.0,1,0,0,0.8614947,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-04-22,0.0,1,0,0,0.8225226,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-04-29,0.0,1,0,0,0.79510283,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-05-13,907.0,1,0,0,0.84279233,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-05-16,1232.0,1,0,0,0.8682957,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-05-20,209.0,1,0,0,0.8640661,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-05-28,0.0,1,0,0,0.8389852,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-06-03,0.0,1,0,0,0.8471608,5,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-06-10,26.0,1,0,0,0.857589,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-06-17,0.0,1,0,0,0.83143854,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-07-01,67.0,1,0,0,0.98750705,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-07-08,16.0,1,0,0,0.9854069,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-07-15,65.0,1,0,0,0.75291276,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-08-05,60.0,1,0,0,0.93808556,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-08-19,12176.0,1,1,0,0.986043,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-08-27,18038.0,1,1,0,0.97893596,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-08-28,33863.0,1,1,0,0.99500763,4,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-09-03,164.0,1,0,0,0.9902016,4,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-11-11,168.0,1,0,0,0.97521144,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-11-18,5.0,1,0,0,0.96321994,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-11-25,0.0,1,0,0,0.9861552,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-12-09,26.0,1,0,0,0.99047416,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-12-17,0.0,1,0,0,0.98276573,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-12-26,0.0,1,0,0,0.9850764,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-12-30,0.0,1,0,0,0.99154776,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-01-06,0.0,1,0,0,0.9466128,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-01-13,0.0,1,0,0,0.9589653,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-01-17,58.0,1,0,0,0.9643238,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-01-21,0.0,1,0,0,0.98179436,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-01-29,0.0,1,0,0,0.906949,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-02-11,0.0,1,0,0,0.88490456,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-02-18,0.0,1,0,0,0.9762632,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-02-21,0.0,1,0,0,0.97655505,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-02-24,0.0,1,0,0,0.9592541,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-03-03,0.0,1,0,0,0.9456086,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-03-10,0.0,1,0,0,0.8998793,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-03-17,21.0,1,0,0,0.4937111,2,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-03-19,1041.0,1,0,0,0.98582053,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-03-24,0.0,1,0,0,0.9316209,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-03-31,617.0,1,0,0,0.9287395,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-04-07,40.0,1,0,0,0.29404768,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-04-14,52.0,1,0,0,0.7145627,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-04-21,67.0,1,0,0,0.99466515,3,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-04-28,10.0,1,0,0,0.93322355,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-05-05,10.0,1,0,0,0.92774487,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-05-13,0.0,1,0,0,0.9836114,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-05-19,0.0,1,0,0,0.42407426,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-05-27,0.0,1,0,0,0.9541138,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-06-02,2.0,1,0,0,0.9678569,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-06-09,1.0,1,0,0,0.98324823,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-06-17,0.0,1,0,0,0.59346485,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-06-23,0.0,1,0,0,0.9433673,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-06-30,0.0,1,0,0,0.9450266,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-07-07,54.0,1,0,0,0.4320147,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-07-14,253.0,1,0,0,0.9742581,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-07-21,6.0,1,0,0,0.91884726,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-07-25,0.0,1,0,0,0.9905489,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-07-28,0.0,1,0,0,0.96545154,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-08-06,0.0,1,0,0,0.9571705,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-08-11,25.0,1,0,0,0.953789,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-08-25,0.0,1,0,0,0.9778215,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-09-08,186.0,1,0,0,0.9930355,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-09-15,10.0,1,0,0,0.9839484,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-09-22,73.0,1,0,0,0.9894398,5,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-09-29,15.5,2,0,0,0.9886473,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-10-14,0.0,1,0,0,0.9850614,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-10-20,0.0,1,0,0,0.9907241,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-10-27,0.0,1,0,0,0.9874814,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-10-29,0.0,1,0,0,0.99087954,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-11-03,0.0,1,0,0,0.9666805,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-11-18,10.0,1,0,0,0.99262524,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-11-24,15.0,1,0,0,0.98987406,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-12-03,6.0,1,0,0,0.99031514,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-12-12,45.0,1,0,0,0.9747459,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-12-15,0.0,1,0,0,0.92513925,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-12-22,32.0,1,0,0,0.9791169,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2025-12-29,33.0,2,0,0,0.96114427,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-01-06,0.0,1,0,0,0.88274837,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-01-13,0.0,1,0,0,0.96630174,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-01-22,33.0,1,0,0,0.98739606,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-02-02,63.0,1,0,0,0.9614914,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-02-09,34.0,1,0,0,0.9754231,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-02-18,14.0,1,0,0,0.94924504,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-02-23,16.0,1,0,0,0.9860296,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-03-02,0.0,1,0,0,0.96135306,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-03-09,0.0,1,0,0,0.8750445,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-03-16,8.0,1,0,0,0.97057444,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-03-23,533.0,1,0,0,0.9847564,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-04-02,93.0,1,0,0,0.98920757,4,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-04-06,20.0,1,0,0,0.9750259,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2026-04-13,0.0,1,0,0,0.8591724,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-11-09,28.0,1,0,1,0.75994545,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-11-14,12.0,1,0,1,0.8901994,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-11-16,34.0,1,0,1,0.8658069,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-11-21,8.0,1,0,1,0.8467269,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-11-28,5.0,1,0,1,0.83656234,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-12-05,16.0,1,0,1,0.8066435,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-12-19,0.0,1,0,1,0.8857866,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-12-20,2.0,1,0,1,0.96640253,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2022-12-22,102.0,1,0,1,0.93815845,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-01-03,0.0,1,0,1,0.8488288,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-01-09,0.0,1,0,1,0.92237407,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-01-23,0.0,1,0,1,0.86099815,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-06,11.0,1,0,1,0.8468647,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-13,16.0,1,0,1,0.89511997,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-22,0.0,1,0,1,0.8906589,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-02-27,0.0,1,0,1,0.92199063,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-03-06,9.0,1,0,1,0.83034986,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-04-10,1.0,1,0,1,0.95465755,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-04-17,0.0,1,0,1,0.76621485,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-04-27,0.0,1,0,1,0.8903883,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-01,0.0,1,0,1,0.7007839,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-08,0.0,1,0,1,0.8741486,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-15,7.0,1,0,1,0.8720574,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-05-22,0.0,1,0,1,0.83861524,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-05,0.0,1,0,1,0.94268423,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-06,563.0,1,0,1,0.9559806,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-12,7.0,1,0,1,0.6175652,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-06-20,0.0,1,0,1,0.27403232,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-03,0.0,1,0,1,0.9259711,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-10,0.0,1,0,1,0.8258508,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-17,0.0,1,0,1,0.85692286,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-24,0.0,1,0,1,0.86291164,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-07-31,74.0,1,0,1,0.95433396,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-07,57.0,1,0,1,0.93668056,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-16,0.0,1,0,1,0.9826429,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-17,0.0,1,0,1,0.84094507,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-21,0.0,1,0,1,0.6712366,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-08-28,0.0,1,0,1,0.86720777,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-05,5.0,1,0,1,0.867088,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-08,0.0,1,0,1,0.8583276,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-11,0.0,1,0,1,0.8389585,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-18,74.0,1,0,1,0.8563366,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-09-25,11.0,1,0,1,0.8812673,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-02,0.0,1,0,1,0.87997913,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-05,0.0,1,0,1,0.8360993,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-09,0.0,1,0,1,0.805216,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-16,0.0,1,0,1,0.88543147,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-23,0.0,1,0,1,0.8680025,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-10-30,0.0,1,0,1,0.8877432,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-11-06,188.0,1,0,1,0.8194601,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-11-13,6.0,1,0,1,0.8768626,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-11-29,18.0,1,0,1,0.9682419,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-12-04,19.0,1,0,1,0.92761153,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2023-12-11,14.0,1,0,1,0.8687517,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-02,6.0,1,0,1,0.9193783,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-08,0.0,1,0,1,0.8007814,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-16,0.0,1,0,1,0.8499569,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-22,0.0,1,0,1,0.83770484,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-01-29,0.0,2,0,1,0.8344218,6,1.0,Bodega Marine Lab,adaptive
BML,pn,2024-02-21,110.0,1,0,1,0.84134024,6,1.0,Bodega Marine Lab,adaptive
